protein,Nobs_fa,model_fa,beta_fa,SE_fa,P_fa,beta_time_fa,SE_time_fa,P_time_fa,beta_int_time_fa,SE_int_time_fa,P_int_time_fa,P_fa_fdr,P_time_fa_fdr,P_time_fa_int_fdr
OID31160,3499,lmer,0.01115569583535406,0.025106475079347778,0.6568823361959275,0.04889336355576071,0.01269876133583454,1.2109801065645796e-4,0.019029069332977294,0.012665192884967905,0.13311077241879993,0.8118676823258757,1.652518604803112e-4,0.31428335038784505
OID31161,3499,lmer,0.015211896368386652,0.02747002968273307,0.579847317118714,0.006065769678498158,0.011577271779750193,0.6003707896809896,0.013239039466457315,0.011524288042415195,0.2507589184026144,0.7644987406125399,0.6287652519661528,0.4420383882799607
OID31162,3499,lmer,0.008206399725216538,0.023786290030990215,0.7301514768735597,0.026119741423765407,0.014036990394671114,0.06289699888015683,0.005913241001836178,0.014022835859351915,0.6732921847716591,0.8590732766392288,0.07455309315762304,0.8026235954680097
OID31163,3499,lmer,-0.010132481029099806,0.026785765410589604,0.7052922627634958,-0.03162160471467236,0.011808726990111365,0.007461238601989166,0.00389410024676549,0.011760221906580569,0.7405799963292483,0.8418004426532046,0.009433045170248415,0.8439435981560985
OID31164,3499,lmer,-0.03701006044155793,0.019289076681482088,0.05527925665287241,-0.015980017935058804,0.01709016406260972,0.3498633405635091,-0.003052105857672751,0.017134097513200726,0.8586361169784087,0.25916276959881335,0.3815860240549019,0.9157016727906545
OID31165,3499,lmer,0.01739126923171497,0.019706440409430776,0.37767518683550383,0.0071519951291983625,0.016848031696911313,0.6712386396392656,-0.00507648026568772,0.016887158044636606,0.7637366104180784,0.6065836805275642,0.6974868623055717,0.8566393370115285
OID31166,3499,lmer,0.01896093630634899,0.019582186001883908,0.33311029563580985,-0.04430426278255056,0.017079236763573005,0.009543516388682517,0.00984709057361699,0.01712130370905143,0.565253803350274,0.5777195134569765,0.011982688317920532,0.7218643944077029
OID31167,3499,lmer,0.07001123294415756,0.02438446681909839,0.004162462670465369,-0.024393682543374554,0.013115294327970222,0.06301548133688864,-0.004122571679220281,0.013089252777977251,0.7528209665516996,0.08293744344774961,0.07460277519146435,0.8512555842284789
OID31168,3499,lmer,-0.006332291657562615,0.022500606255637493,0.7784322697101052,0.06086058955049657,0.014705432303618577,3.6141926396245914e-5,-0.01712592526408793,0.01470575175900612,0.24430984763090235,0.8860308998576165,5.037808815270711e-5,0.4367692260704144
OID31169,3499,lmer,0.02401310454034646,0.02841462372403593,0.39822617695119833,-0.01603031041229163,0.00999840849207814,0.10900363030914442,0.023982911809693547,0.00993492395056288,0.015854515900167808,0.6233781582746241,0.12648575283589883,0.10827745321539836
OID31170,3499,lmer,0.03865572491866642,0.02672804852980514,0.14837390350784896,0.006654434643725982,0.011550982373327419,0.5646072742456756,0.013437262972237698,0.011501128971908452,0.2427882657481017,0.3989852069488891,0.5936500225252193,0.43462174944998966
OID31171,3499,lmer,-0.006248934656214814,0.025193446048296,0.8041475949515242,0.009946611691584154,0.012972529834566666,0.443308628841358,0.019532032734381755,0.012940724102265062,0.13134394595500196,0.9018702507546031,0.4762187144811796,0.3128420334487379
OID31172,3499,lmer,0.018969666293988354,0.021888579843838536,0.3863132806145545,-0.016631894174602306,0.014977495415390925,0.26691254784565,-0.0023850874401508387,0.014984419398967516,0.8735476641076756,0.6138413250934854,0.29507767675977115,0.9252446540576812
OID31173,3499,lmer,-0.019484512734123882,0.021922004035993592,0.374285442900652,-0.005316749675860139,0.015374907628450816,0.7295179601786494,-0.0012127644690831322,0.015385546597747926,0.9371785352277886,0.6047741014917667,0.7529593918086838,0.9605680458287161
OID31174,3499,lmer,-0.0037307840955159675,0.026107980077276136,0.8863953288937866,0.07158554161834127,0.012213523642069875,5.233984051804945e-9,0.01725023344093138,0.012171028015632183,0.15652333989699913,0.9384040370722702,8.146397967745397e-9,0.340414972112298
OID31175,3499,lmer,0.007705967355633553,0.024978887931467488,0.7577573174284857,-0.003296279882898106,0.013795011765270898,0.8111669359522955,0.00323938994973052,0.013771500362522641,0.8140552555466616,0.8741639116062118,0.8290352985274685,0.8891811623306013
OID31176,3499,lmer,0.020945551865237194,0.027032467549198063,0.43859641226352297,0.01645955216730376,0.01175216643857345,0.16147730123884368,-0.008148593054077124,0.011702173783614322,0.4862904320214705,0.6571077975634432,0.18365686829616346,0.6629789798501671
OID31177,3499,lmer,0.038257948400393336,0.0278850101141201,0.17032994528587506,-0.012493987441609872,0.00957353352616934,0.19200118089859924,0.003598366397754633,0.009510592053788836,0.7052025559747183,0.42662761788398695,0.21643634854092003,0.8238637374556761
OID31178,3499,lmer,-0.00828156366415345,0.02398048186509326,0.7298988246581537,-0.013645954310435544,0.013927795572142092,0.32730335790963216,-0.007384887604836742,0.013911441906234877,0.595573994782512,0.8590732766392288,0.3585861001386262,0.7447363044518044
OID31179,3499,lmer,0.01588731251282819,0.027938533987612903,0.5697005652219166,0.05986815580911055,0.010214624945515059,5.239090104543714e-9,-0.0023718355486867684,0.010153434696198374,0.815316545611281,0.7583036211947459,8.150005521863372e-9,0.8895745661895388
OID31180,3499,lmer,-0.0035606911413031774,0.022173359811271325,0.8724485422504955,0.05786674336795475,0.012093541823949868,1.8144434966796395e-6,-0.0015404769315070608,0.012071325415505171,0.8984649333450858,0.9344102175828154,2.6373039984060596e-6,0.9403196404703399
OID31181,3499,lmer,-0.034463951248248526,0.020995762875338626,0.10096541536053312,0.19262810398394203,0.014963061866793744,9.970687497617122e-37,0.015512802647566059,0.01497560576329536,0.30036774635767716,0.34133884950509435,2.3446757486351445e-36,0.49671562386843066
OID31182,3499,lmer,-0.0047355155018664755,0.0228998359919396,0.8362085623902386,-0.01421894368736462,0.014978734994985792,0.3425770956810569,0.018538456151167126,0.014979181371379127,0.21598354922305987,0.915787796128388,0.37405784485458693,0.409260057151491
OID31183,3499,lmer,-0.010018318239602293,0.022099701544948253,0.6504021075717097,0.027521990662903083,0.014302576926865372,0.05444074374256568,-0.010959422055448606,0.014301513643760347,0.44356857288724494,0.8086454106474298,0.06473974530493064,0.6260824261070219
OID31184,3499,lmer,0.005451698574852643,0.021112089244668238,0.7962788969306318,-0.020053555712304053,0.015800348597479894,0.20449995427765802,-0.011886672098042424,0.015820425229270796,0.4525181111302229,0.8973782721509176,0.22981674984759495,0.6325731414795034
OID31185,3499,lmer,0.006166661723814446,0.02489062187520351,0.804370764186538,-0.034664089038243494,0.013382398540858811,0.009647986854097828,-0.007441542776564097,0.013355771895817981,0.5774588561434953,0.9018702507546031,0.012103461619969079,0.7306979378820074
OID31186,2551,lmer,-0.016617910795855603,0.023124906965541755,0.47257506424200024,0.025634797372184086,0.019658390824554776,0.1923991944186655,0.016927779845978066,0.01978065489654194,0.392241314168741,0.6828160715666667,0.21680140527592878,0.5882873987337335
OID31187,3499,lmer,-0.00789573837328781,0.024184258905954062,0.7441166463569736,-0.01877156467163752,0.014276952138233401,0.18869652151861974,0.017123068988238236,0.01426260859575205,0.23004326205575856,0.8677624841124332,0.21303975758938798,0.42362226783298434
OID31188,3499,lmer,0.021850937939636092,0.02375140855025527,0.35776923031222574,-0.025871119743783574,0.014200678532184222,0.0686061442405728,4.6536646048044565e-4,0.014188276122403821,0.9738373627285553,0.5946121885142359,0.08086119339322352,0.9839359181664594
OID31189,3216,lmer,3.9712401250705865e-4,0.02157356625684361,0.9853180221378608,0.03811304855102778,0.016982700544890903,0.024935151644109074,-0.009498213871749046,0.017011212138480537,0.5766741391307333,0.9929139366911772,0.030318406096393854,0.7306979378820074
OID31190,3499,lmer,0.004570694606969248,0.024957729254601487,0.8547221381645347,0.1037497168870993,0.012761932401723144,6.846021635251138e-16,0.022263042931323952,0.012729689656442255,0.08043860931651174,0.926328926978259,1.209142632358401e-15,0.25022974646224744
OID31191,3499,lmer,-0.013725767328442716,0.026457496344846853,0.6040076115003514,0.008940439915816799,0.011305967486977748,0.42915566159580054,0.0013315066030284196,0.011255846039817295,0.9058443254901853,0.7781023571685884,0.46186376982493554,0.9443855195990977
OID31192,3499,lmer,0.021252772608113375,0.02186002463481404,0.3311406843284732,0.17430846293634925,0.014674585032856818,1.1580018688383074e-31,0.01700101323565928,0.014678704509324016,0.2468957566679453,0.575460297438839,2.5623311601925607e-31,0.4384424646053488
OID31193,3499,lmer,0.010679229750958205,0.01893027372683974,0.5727704776095083,-0.07014816295862024,0.017039993900193947,3.9734687481589576e-5,0.011011880269316996,0.0170855966193455,0.5193054919521292,0.7603124913953645,5.528057663431049e-5,0.6874682758043812
OID31194,3499,lmer,-0.01976386268692935,0.023457074185012087,0.3996472473565541,0.06958740021268407,0.014364462874138654,1.3502979461332893e-6,0.01450531458326768,0.014355440025911386,0.31238763688827487,0.6233781582746241,1.971488959314488e-6,0.5112592735859056
OID31195,3499,lmer,0.019514853908615893,0.021886463614480444,0.3727758310794492,8.347943713913163e-4,0.015133114232392305,0.9560129403096483,0.03445755062501014,0.0151415900437121,0.022955611707076926,0.603865606610442,0.9586366464923163,0.13156716278389383
OID31196,3499,lmer,-0.0014539530056208417,0.025963091139633666,0.9553507420603016,0.0026743887769990326,0.01269578469442581,0.8331770123694523,0.022885591979199232,0.012657623703801853,0.07072731095155141,0.9778036568456441,0.8476771344086005,0.2365399655736668
OID31197,3499,lmer,-0.02520827822087347,0.02481690336596344,0.30994812258590865,0.03738192689594359,0.012400451236508068,0.0026005401740705463,-0.005097005512749929,0.012366052215116797,0.6802472073577667,0.5582201791376213,0.003357499526858749,0.8076208720985995
OID31198,3499,lmer,0.043972960706846795,0.027010578427682435,0.1038031449618053,0.009625058166298286,0.011617028697748789,0.40745441663947457,0.011949654305429108,0.01156630759551264,0.3016452710267066,0.3459710293310797,0.4401290686759734,0.4975785142274624
OID31199,3499,lmer,-0.007289500539020831,0.02446572187114803,0.7657975310167602,0.0028725337938088798,0.01315236178598196,0.8271328868284739,0.0068409148147029536,0.013126175883022374,0.6023011084848203,0.878866222412985,0.8421140467431658,0.7510777048213011
OID31200,3499,lmer,0.017329490375497438,0.020448929039486224,0.3969134082063719,0.050295962680471,0.015305988669435408,0.001030599765840375,0.014614186195091791,0.015325453927177069,0.34038843309185307,0.6225158644392763,0.001358179943891531,0.5404429059899438
OID31201,3499,lmer,-0.006685502181468757,0.026257851684558558,0.7990687195224037,-0.030425392648347618,0.012139545869130804,0.012265690979007409,0.017383072324839856,0.012095782594807631,0.15081730434993182,0.8983376412169176,0.015308545999845713,0.3344757060810703
OID31202,3499,lmer,0.018646146908839232,0.020567590796624537,0.36481290710635905,-0.009100027256393832,0.0160484020002884,0.5707420553194653,-0.02874462842934437,0.016074409649218874,0.07386700826393502,0.5992212308987329,0.5996689531627596,0.23990362795053566
OID31203,3499,lmer,0.035462813967225996,0.021053449011911907,0.09238077085629606,0.0025177755102018264,0.015060281476805331,0.8672429510208719,0.005966784583969997,0.0150734155152781,0.6922536671111494,0.3303557585625982,0.8783614503929343,0.813941057508403
OID31204,3499,lmer,-0.0017305434407281896,0.022826324053329006,0.9395805193164262,-0.001732189549748968,0.014924420700125068,0.9076114784324636,-0.016896114964173013,0.014924804635171419,0.25771527058545424,0.9725190715162584,0.9144944334567704,0.4489283289161399
OID31205,3499,lmer,-0.001014031740548049,0.01850046007319909,0.9562982734600125,0.00992646571508045,0.01668192537625334,0.5518706685621919,0.0017732211884973756,0.01672675912905249,0.9155825549820584,0.9778036568456441,0.5813037708855088,0.950305216985604
OID31206,3499,lmer,0.010054655464103635,0.022529634997024314,0.6554728984985858,3.2814292055600644e-4,0.015175792104298954,0.9827506489134781,0.023452876688057747,0.015180547144068373,0.12249720665970397,0.8111546495814421,0.9837603242377042,0.3029266794131258
OID31207,3499,lmer,-0.006909369009065201,0.02218702712513911,0.755540047792834,0.12257364496709693,0.01530093551359524,1.7545989127684008e-15,0.007948153406943983,0.015309132192930225,0.6036855685417837,0.8738361031924559,3.076600253162589e-15,0.7516659383612421
OID31208,3499,lmer,-0.024523527850312792,0.024682032019605633,0.3206441534390942,0.030803331149364795,0.014022458962066322,0.02813867111781851,0.015799051343650203,0.014002752875434397,0.2593191478944668,0.5680397145946671,0.034085924441518235,0.4501127489878423
OID31209,3499,lmer,-0.037468438365411263,0.02268058291946049,0.09880379364506726,0.053810646326095765,0.014789551491460044,2.8012160016868036e-4,0.01675044519344532,0.014789545559462474,0.2575035507626583,0.33957375259219347,3.764576723186449e-4,0.4488269999279966
OID31210,3499,lmer,0.0076709010964745245,0.023888844738392135,0.7481853974261632,0.15261220725269314,0.01339120971191209,2.4329322709376583e-29,0.006787667826797738,0.013370499723270191,0.6117393538795961,0.8705994891228802,5.213681105535759e-29,0.7574120855304287
OID31211,3216,lmer,0.01033609509306319,0.024866541409018606,0.6777518550971418,0.04128462718984556,0.015058369945475027,0.00616912835096307,0.006776621622780388,0.015044264415371307,0.6524405311784363,0.8253246664323592,0.007829944494079484,0.7870153548334048
OID31212,3499,lmer,0.011371046957909688,0.02400210274024141,0.6357646681969483,0.059447412959668745,0.01411205222326035,2.6184643083860234e-5,0.005714256644750491,0.014097280440878546,0.6852610610106584,0.7973882221377039,3.667355617351388e-5,0.8115956569425262
OID31213,3499,lmer,0.02378025850000321,0.021232316022221608,0.262943657916285,0.009301296416287155,0.015836571806907066,0.5570373573532302,-0.020140926906316057,0.015856231983882293,0.20413123588852436,0.5144695045838825,0.5863234409591257,0.3957281423408015
OID31214,3499,lmer,6.047235280011476e-4,0.02256896781221571,0.9786281425583996,-0.016653279231677077,0.01543729139670529,0.2807978979315612,0.011995584886975628,0.015444373640688762,0.43741528454925693,0.9891334352014979,0.30972537949205786,0.6209640003581729
OID31215,3499,lmer,-0.03243774010021422,0.02542159279147155,0.20221178756504932,-0.046901627268088233,0.01300607991911215,3.171609680072748e-4,-0.00966463691219776,0.012973294942957792,0.45636830311574417,0.4603131913420142,4.2545273496340713e-4,0.6361299713911875
OID31216,3499,lmer,-0.0047935389843237,0.02072887811050502,0.8171613569925806,0.10206097345384679,0.015931741382835582,1.7892482506254853e-10,0.018143196761883907,0.015955573401555793,0.2556085146339073,0.9099286272340241,2.878355881440998e-10,0.4469205470739032
OID31217,3499,lmer,-0.019647139791681516,0.025449745269800185,0.4402705155622151,-0.004751918166820156,0.01280409432260869,0.7105772750573662,0.01586478658321828,0.012769516733271969,0.2142147376261602,0.6582663514006929,0.7339284010574847,0.40799274856367734
OID31218,3499,lmer,-0.018043315617691402,0.022560489531163973,0.42400263324614385,-0.04565457131980943,0.015005099277460406,0.002370762297314091,-0.0023099833415705815,0.015007975911137788,0.8776882960378307,0.6441578466624108,0.003066255838517296,0.9278419129542782
OID31219,3499,lmer,-0.011666864709649262,0.019655955008731685,0.5529261456083396,-0.024717687898189247,0.01665336663621642,0.13787534085594116,0.005351443410034051,0.01669095218618132,0.7485271878153061,0.7453186247046051,0.15804298875369255,0.848698591925578
