protein,Nobs_mb_present,model_mb_present,beta_mb_present,SE_mb_present,P_mb_present,beta_time_mb_present,SE_time_mb_present,P_time_mb_present,beta_int_time_mb_present,SE_int_time_mb_present,P_int_time_mb_present,P_mb_present_fdr,P_time_mb_present_fdr,P_time_mb_present_int_fdr
OID20168,2935,lmer,NA,NA,NA,-0.005557344061782747,0.00722297690713309,0.44175066524430995,NA,NA,NA,NA,0.4832474530348496,NA
OID20169,2935,lmer,NA,NA,NA,0.07064914197570456,0.01626395489457178,1.4706050867626576e-5,NA,NA,NA,NA,2.3147973444303972e-5,NA
OID20170,2935,lmer,NA,NA,NA,0.14151517426014784,0.017318311820735777,5.373940418317495e-16,NA,NA,NA,NA,1.1440661211028433e-15,NA
OID20171,2935,lmer,NA,NA,NA,0.35383962917610495,0.019444831660663617,1.4694168778927953e-68,NA,NA,NA,NA,2.7890295675848315e-67,NA
OID20172,2935,lmer,NA,NA,NA,-0.0313629590254623,0.012149593447364769,0.009911979315819336,NA,NA,NA,NA,0.013333049029056566,NA
OID20173,2935,lmer,NA,NA,NA,0.12250188796221695,0.015477043998582487,4.08439922223999e-15,NA,NA,NA,NA,8.527642090433923e-15,NA
OID20174,2935,lmer,NA,NA,NA,0.3402546205958775,0.019931624012445182,4.339486017701532e-61,NA,NA,NA,NA,5.307245870184761e-60,NA
OID20175,2935,lmer,NA,NA,NA,-0.020222221493430614,0.010388391795410982,0.05172361999759008,NA,NA,NA,NA,0.06458271732292004,NA
OID20176,2935,lmer,NA,NA,NA,0.3419775995378405,0.02026963232234802,8.59047225224239e-60,NA,NA,NA,NA,9.924881578381228e-59,NA
OID20177,2935,lmer,NA,NA,NA,0.34910535149953553,0.020293383769838042,6.109765035361884e-62,NA,NA,NA,NA,7.731100951672201e-61,NA
OID20178,2935,lmer,NA,NA,NA,0.22280078657483401,0.016749100915190152,9.825946543787069e-39,NA,NA,NA,NA,3.8294988996652806e-38,NA
OID20179,2935,lmer,NA,NA,NA,0.08790933090044521,0.012900154710968283,1.253082054483595e-11,NA,NA,NA,NA,2.3799602633239427e-11,NA
OID20180,2935,lmer,NA,NA,NA,0.14725159908018787,0.017864071525477268,3.015805323571215e-16,NA,NA,NA,NA,6.448572758448179e-16,NA
OID20181,2935,lmer,NA,NA,NA,0.21327744636008944,0.017728305349125603,3.1716486641005117e-32,NA,NA,NA,NA,1.004303505269222e-31,NA
OID20182,2935,lmer,NA,NA,NA,-0.008585234324235086,0.010438773309516139,0.41092837824279715,NA,NA,NA,NA,0.4518975355920602,NA
OID20183,2935,lmer,NA,NA,NA,0.2750166370888829,0.01996534567336419,2.660484458619398e-41,NA,NA,NA,NA,1.1270429090644202e-40,NA
OID20184,2935,lmer,NA,NA,NA,0.2972424309942626,0.02011181347989292,5.59213513159456e-47,NA,NA,NA,NA,2.9937382764928383e-46,NA
OID20185,2935,lmer,NA,NA,NA,0.1614868632022288,0.012951788376325159,2.146436864640025e-34,NA,NA,NA,NA,7.253219601552362e-34,NA
OID20186,2935,lmer,NA,NA,NA,0.12223525766987675,0.013234524415100368,6.41308093280126e-20,NA,NA,NA,NA,1.487732981474451e-19,NA
OID20187,2935,lmer,NA,NA,NA,0.055413548602531844,0.01005335000600538,4.017492998702655e-8,NA,NA,NA,NA,6.843317036834417e-8,NA
OID20188,2935,lmer,NA,NA,NA,0.08449348956471825,0.01409395359418685,2.412926489124927e-9,NA,NA,NA,NA,4.29274749099949e-9,NA
OID20189,2935,lmer,NA,NA,NA,-0.04119658422725986,0.015318097080154195,0.007218271190367485,NA,NA,NA,NA,0.009818058022077318,NA
OID20190,2935,lmer,NA,NA,NA,0.14867947579375299,0.01496864840875413,1.0178687729180465e-22,NA,NA,NA,NA,2.508625989240683e-22,NA
OID20191,2935,lmer,NA,NA,NA,0.045603077737200744,0.012624521987144767,3.111525713002331e-4,NA,NA,NA,NA,4.6003994229164465e-4,NA
OID20192,2935,lmer,NA,NA,NA,0.3296703651312634,0.020239432082889957,4.340214090366594e-56,NA,NA,NA,NA,3.939889995696134e-55,NA
OID20193,2935,lmer,NA,NA,NA,-0.05942449381204642,0.01177671329065112,4.930184120204109e-7,NA,NA,NA,NA,8.141767335229724e-7,NA
OID20194,2935,lmer,NA,NA,NA,0.14919679926352233,0.017407870183545372,2.0460068422619415e-17,NA,NA,NA,NA,4.5169773413381083e-17,NA
OID20195,2935,lmer,NA,NA,NA,0.5135413430064983,0.01828821658253394,1.7173370920081132e-146,NA,NA,NA,NA,8.366293866566192e-144,NA
OID20196,2935,lmer,NA,NA,NA,0.19030965347450515,0.013859884963395356,4.828137857090153e-41,NA,NA,NA,NA,2.0305966843560452e-40,NA
OID20197,2935,lmer,NA,NA,NA,0.14186773520241855,0.008507096332092734,1.8019897681708238e-58,NA,NA,NA,NA,1.9223416395486561e-57,NA
OID20198,2935,lmer,NA,NA,NA,0.0948967859661664,0.010175588821855215,2.877602295250188e-20,NA,NA,NA,NA,6.761440119788022e-20,NA
OID20199,2935,lmer,NA,NA,NA,0.32987886083371126,0.020390750330323535,2.0725709763668813e-55,NA,NA,NA,NA,1.813809869437244e-54,NA
OID20200,2935,lmer,NA,NA,NA,0.15290331307412713,0.01700832035876837,5.63480146296881e-19,NA,NA,NA,NA,1.2847523148407045e-18,NA
OID20201,2935,lmer,NA,NA,NA,0.2213812926518299,0.014050532268928367,9.094565536564704e-53,NA,NA,NA,NA,6.662510040947024e-52,NA
OID20202,2935,lmer,NA,NA,NA,0.045236068180837176,0.017276554469264547,0.008902910898299973,NA,NA,NA,NA,0.012031071916657799,NA
OID20203,2935,lmer,NA,NA,NA,0.11816604000840548,0.01667781221909602,1.9226720309149843e-12,NA,NA,NA,NA,3.746646897576333e-12,NA
OID20204,2935,lmer,NA,NA,NA,0.23537470186544668,0.014438056068267315,3.720348958500359e-56,NA,NA,NA,NA,3.38771962794285e-55,NA
OID20205,2935,lmer,NA,NA,NA,0.24550444565166177,0.013030879561513916,5.783963303018073e-73,NA,NA,NA,NA,1.4450021140787887e-71,NA
OID20206,2935,lmer,NA,NA,NA,0.28455916185121904,0.01997365193186217,6.237412060327431e-44,NA,NA,NA,NA,2.9453886029623718e-43,NA
OID20207,2935,lmer,NA,NA,NA,0.2995235883041989,0.018894972977086123,2.2874815392731495e-53,NA,NA,NA,NA,1.7412261821081815e-52,NA
OID20208,2935,lmer,NA,NA,NA,0.1257441854830388,0.016634343437674195,6.159665098340309e-14,NA,NA,NA,NA,1.2460000749099462e-13,NA
OID20209,2935,lmer,NA,NA,NA,0.08602493536191262,0.011866576744687154,5.995919305072134e-13,NA,NA,NA,NA,1.181798525200664e-12,NA
OID20210,2935,lmer,NA,NA,NA,0.08725187461842844,0.015218468491595605,1.1371295739843177e-8,NA,NA,NA,NA,1.9808282149917524e-8,NA
OID20211,2935,lmer,NA,NA,NA,0.10390600297135397,0.014869168442327578,3.800936691008087e-12,NA,NA,NA,NA,7.328587036818364e-12,NA
OID20212,2935,lmer,NA,NA,NA,0.11356413970568682,0.012009021913124127,8.767036321444607e-21,NA,NA,NA,NA,2.0834184689091534e-20,NA
OID20213,2935,lmer,NA,NA,NA,0.2834623584337224,0.01774410081989309,3.874135422960372e-54,NA,NA,NA,NA,3.1631558215958572e-53,NA
OID20214,2935,lmer,NA,NA,NA,0.036539016183354804,0.009189593265322616,7.259999673632595e-5,NA,NA,NA,NA,1.1058352811895817e-4,NA
OID20215,2935,lmer,NA,NA,NA,0.08198252360790864,0.014618731094971372,2.33493324353939e-8,NA,NA,NA,NA,4.0076393839492876e-8,NA
OID20216,2935,lmer,NA,NA,NA,0.3611779798854509,0.020015151979843642,1.5400754939648535e-67,NA,NA,NA,NA,2.679548017178135e-66,NA
OID20217,2935,lmer,NA,NA,NA,0.07898907871659142,0.01513890411034656,2.0029547541402919e-7,NA,NA,NA,NA,3.348564863462204e-7,NA
OID20218,2935,lmer,NA,NA,NA,0.2972440975047997,0.019788765386797382,2.1630857000907818e-48,NA,NA,NA,NA,1.2421806485983018e-47,NA
OID20219,2935,lmer,NA,NA,NA,-0.013347925630502534,0.007214298129874043,0.06443629700593519,NA,NA,NA,NA,0.0797405995547623,NA
OID20220,2935,lmer,NA,NA,NA,0.12769462513557248,0.018584926977137078,8.511707305529019e-12,NA,NA,NA,NA,1.630387972087898e-11,NA
OID20221,2935,lmer,NA,NA,NA,0.20168629078726955,0.01446224388721937,3.134706404543361e-42,NA,NA,NA,NA,1.3655360388197083e-41,NA
OID20222,2935,lmer,NA,NA,NA,0.2906057063636102,0.014730557311695834,3.1378786341736636e-79,NA,NA,NA,NA,1.1465024059612024e-77,NA
OID20223,2935,lmer,NA,NA,NA,0.02164734921421147,0.015498817652255092,0.16265787920771302,NA,NA,NA,NA,0.19179063369267654,NA
OID20224,2935,lmer,NA,NA,NA,0.16937350521868172,0.013179355350081147,2.35034497797256e-36,NA,NA,NA,NA,8.450256298417949e-36,NA
OID20225,2935,lmer,NA,NA,NA,0.30581647462793715,0.019919467627138546,2.314753106271856e-50,NA,NA,NA,NA,1.506909427535108e-49,NA
OID20226,2935,lmer,NA,NA,NA,0.30757630130228975,0.01465455367795161,1.9310128018036666e-88,NA,NA,NA,NA,1.1288700839344235e-86,NA
OID20227,2935,lmer,NA,NA,NA,0.22511826751862005,0.01986904256374154,7.011237612080468e-29,NA,NA,NA,NA,1.9839155411530694e-28,NA
OID20228,2935,lmer,NA,NA,NA,0.1372012279361121,0.015895547114947416,1.2237854360700088e-17,NA,NA,NA,NA,2.7161160437605433e-17,NA
OID20229,2935,lmer,NA,NA,NA,0.07668644869829791,0.015568020166781184,9.09559958244623e-7,NA,NA,NA,NA,1.4886023280789657e-6,NA
OID20230,2935,lmer,NA,NA,NA,0.2293542304215777,0.019097489105784866,3.955424415490268e-32,NA,NA,NA,NA,1.243194146933124e-31,NA
OID20231,2935,lmer,NA,NA,NA,0.1732302912430542,0.014135860089682066,2.4970272202218966e-33,NA,NA,NA,NA,8.191706582164539e-33,NA
OID20232,2935,lmer,NA,NA,NA,0.32627872576637834,0.01965727514945626,4.731937308568962e-58,NA,NA,NA,NA,4.8193215167062986e-57,NA
OID20233,2935,lmer,NA,NA,NA,0.29924714761050525,0.0135514649419212,1.0060594744751901e-96,NA,NA,NA,NA,1.1310430168811464e-94,NA
OID20234,2935,lmer,NA,NA,NA,0.3638273237733477,0.0197629905969891,5.221734116681095e-70,NA,NA,NA,NA,1.1140969943838571e-68,NA
OID20235,2935,lmer,NA,NA,NA,0.1951263298579932,0.019269486260852207,1.5549718547184693e-23,NA,NA,NA,NA,3.8947581245433466e-23,NA
OID20236,2935,lmer,NA,NA,NA,0.24811978709974883,0.015804581355364954,1.9934489953537128e-52,NA,NA,NA,NA,1.4316588239358484e-51,NA
OID20237,2935,lmer,NA,NA,NA,-0.11377743878588698,0.009710537913803692,1.0846972027478532e-30,NA,NA,NA,NA,3.241891537456007e-30,NA
OID20238,2935,lmer,NA,NA,NA,0.11839322357994073,0.015094769026706735,7.124512309328423e-15,NA,NA,NA,NA,1.474854779048653e-14,NA
OID20239,2935,lmer,NA,NA,NA,0.17573194243322734,0.014609463955359695,3.25737848313222e-32,NA,NA,NA,NA,1.0293316006697817e-31,NA
OID20240,2935,lmer,NA,NA,NA,-0.12254130102642068,0.01448543737582427,5.1556483486187797e-17,NA,NA,NA,NA,1.121276794867016e-16,NA
OID20241,2935,lmer,NA,NA,NA,0.08884732396588202,0.01378510965181248,1.4477487471842801e-10,NA,NA,NA,NA,2.6531470771283075e-10,NA
OID20242,2935,lmer,NA,NA,NA,0.16950443644258964,0.013629929372015544,3.0661307859134044e-34,NA,NA,NA,NA,1.031334900716327e-33,NA
OID20243,2935,lmer,NA,NA,NA,0.060201383256030964,0.014981046530694217,6.076904100870771e-5,NA,NA,NA,NA,9.295023907297364e-5,NA
OID20244,2935,lmer,NA,NA,NA,0.012044283639570084,0.013518692922253744,0.37307258211822136,NA,NA,NA,NA,0.41353475825997765,NA
OID20245,2935,lmer,NA,NA,NA,0.11239079555547052,0.012121792977364492,4.6477606203898904e-20,NA,NA,NA,NA,1.0833655736363357e-19,NA
OID20246,2935,lmer,NA,NA,NA,0.07420926404715461,0.013883101357909076,1.0072451916709264e-7,NA,NA,NA,NA,1.6979110122572767e-7,NA
OID20247,2712,lmer,NA,NA,NA,0.21197521959296087,0.020144245826915222,3.4620774989568823e-25,NA,NA,NA,NA,9.03540404415265e-25,NA
OID20248,2935,lmer,NA,NA,NA,0.10065653926759671,0.01190301829831345,5.300831832068508e-17,NA,NA,NA,NA,1.151994902984108e-16,NA
OID20249,2935,lmer,NA,NA,NA,0.025416198384586315,0.015723886435639902,0.1061663403503253,NA,NA,NA,NA,0.12823314580330614,NA
OID20250,2935,lmer,NA,NA,NA,0.12726839433169143,0.011292785651019559,1.3697362187959954e-28,NA,NA,NA,NA,3.85716663539566e-28,NA
OID20251,2935,lmer,NA,NA,NA,0.3521825074718947,0.012169531604260951,9.75489552613968e-154,NA,NA,NA,NA,9.504519874302095e-151,NA
OID20252,2935,lmer,NA,NA,NA,0.02318656975581799,0.01272969936886775,0.06868975405966911,NA,NA,NA,NA,0.08465356578766074,NA
OID20253,2935,lmer,NA,NA,NA,0.26025012000543585,0.013652611897278266,1.7159651510736645e-74,NA,NA,NA,NA,4.731854845838039e-73,NA
OID20254,2935,lmer,NA,NA,NA,0.3406052507838464,0.012021260106778776,2.3835519459345765e-148,NA,NA,NA,NA,1.741780584491692e-145,NA
OID20255,2935,lmer,NA,NA,NA,0.25247739276047965,0.017989375278719827,9.890355421508111e-43,NA,NA,NA,NA,4.461343965596946e-42,NA
OID20256,2935,lmer,NA,NA,NA,0.1513057236285912,0.02021265175878856,1.0622293072011783e-13,NA,NA,NA,NA,2.141307768930375e-13,NA
OID20257,2935,lmer,NA,NA,NA,0.22847013825963547,0.017634702251298467,6.518218131977974e-37,NA,NA,NA,NA,2.384574668306836e-36,NA
OID20258,2935,lmer,NA,NA,NA,0.1874848009363747,0.012160808914665956,1.0501878849908632e-50,NA,NA,NA,NA,6.929343539115786e-50,NA
OID20259,2935,lmer,NA,NA,NA,0.17877705258320328,0.011794705167571869,3.4816634566592505e-49,NA,NA,NA,NA,2.115780100585237e-48,NA
OID20260,2935,lmer,NA,NA,NA,0.24907618357072878,0.014511142046832647,1.1802572066791949e-61,NA,NA,NA,NA,1.4806402640014104e-60,NA
OID20261,2935,lmer,NA,NA,NA,0.04275118816161036,0.0076431453881922,2.5421498109726408e-8,NA,NA,NA,NA,4.358184104089753e-8,NA
OID20262,2935,lmer,NA,NA,NA,0.05500385246193397,0.010741977955846837,3.347134709180108e-7,NA,NA,NA,NA,5.558906110757645e-7,NA
OID20263,2935,lmer,NA,NA,NA,0.1371539819204586,0.014809551815962229,5.0882941218575063e-20,NA,NA,NA,NA,1.184162716416361e-19,NA
OID20264,2935,lmer,NA,NA,NA,0.2725383608332578,0.013377749419981325,6.892025991400438e-84,NA,NA,NA,NA,3.2492567698166906e-82,NA
OID20265,2935,lmer,NA,NA,NA,0.0776852844480365,0.009970169800224972,1.0649881377653356e-14,NA,NA,NA,NA,2.1953175787645106e-14,NA
OID20266,2935,lmer,NA,NA,NA,0.20514768349313509,0.016229101322476267,2.776878805596197e-35,NA,NA,NA,NA,9.651387335026972e-35,NA
OID20267,2935,lmer,NA,NA,NA,0.11046868173419121,0.012217977276177428,3.61305975712749e-19,NA,NA,NA,NA,8.283116603987178e-19,NA
OID20268,2935,lmer,NA,NA,NA,0.0838707852991992,0.008682481227855756,1.3530507131876097e-21,NA,NA,NA,NA,3.260484117598832e-21,NA
OID20269,2935,lmer,NA,NA,NA,0.003487575011160455,0.016816025818701306,0.8357220634287919,NA,NA,NA,NA,0.8604493101100241,NA
OID20270,2935,lmer,NA,NA,NA,0.3069651267529535,0.015732724912257832,1.1379812070808635e-77,NA,NA,NA,NA,3.8678128701132144e-76,NA
OID20271,2935,lmer,NA,NA,NA,0.3141088415939602,0.014783798924282332,2.084979255780368e-90,NA,NA,NA,NA,1.4510462772966704e-88,NA
OID20272,2935,lmer,NA,NA,NA,0.15497933956262577,0.0152768056986745,1.3121517706451492e-23,NA,NA,NA,NA,3.2950340426080504e-23,NA
OID20273,2935,lmer,NA,NA,NA,0.10493267969502504,0.015781029626251834,3.803060291902853e-11,NA,NA,NA,NA,7.112185050052489e-11,NA
OID20274,2935,lmer,NA,NA,NA,0.07319204025975383,0.015359118033633752,2.022407186377421e-6,NA,NA,NA,NA,3.282341035969573e-6,NA
OID20275,2935,lmer,NA,NA,NA,0.07185067897899067,0.010344279973114927,5.103291943130316e-12,NA,NA,NA,NA,9.813764703795995e-12,NA
OID20276,2935,lmer,NA,NA,NA,0.15436617444450942,0.013497093746842609,2.2655050827895212e-29,NA,NA,NA,NA,6.498597995087115e-29,NA
OID20277,2935,lmer,NA,NA,NA,0.077101447323821,0.012926360027760873,2.8997700529120453e-9,NA,NA,NA,NA,5.140101797854401e-9,NA
OID20278,2935,lmer,NA,NA,NA,0.2756552028765665,0.013429958256909154,5.268701901335933e-85,NA,NA,NA,NA,2.582155975180639e-83,NA
OID20279,2935,lmer,NA,NA,NA,0.2709166146159896,0.011569118894920237,3.7601060759188406e-107,NA,NA,NA,NA,6.465170623476924e-105,NA
OID20280,2935,lmer,NA,NA,NA,0.10970563870211336,0.014246654582422564,2.1330393106643526e-14,NA,NA,NA,NA,4.3570048253472414e-14,NA
OID20281,2935,lmer,NA,NA,NA,0.10132593635473451,0.01497681411593853,1.7453787342657605e-11,NA,NA,NA,NA,3.293571362336229e-11,NA
OID20282,2935,lmer,NA,NA,NA,0.10884663712032878,0.01343824716555036,9.545049087027858e-16,NA,NA,NA,NA,2.017366484554044e-15,NA
OID20283,2935,lmer,NA,NA,NA,0.16390556265315276,0.015106271225370572,1.1107632771742988e-26,NA,NA,NA,NA,2.981415114031658e-26,NA
OID20284,2935,lmer,NA,NA,NA,0.14628351624164648,0.014419906253207174,1.3174917437737935e-23,NA,NA,NA,NA,3.305603748541458e-23,NA
OID20285,2935,lmer,NA,NA,NA,-0.13273667921940996,0.0187941566493163,2.2532562352763397e-12,NA,NA,NA,NA,4.379167537043046e-12,NA
OID20286,2935,lmer,NA,NA,NA,0.26502077391810835,0.020659462605797003,2.9916672670780097e-36,NA,NA,NA,NA,1.0703357921259514e-35,NA
OID20287,2935,lmer,NA,NA,NA,0.0010361575555557802,0.016792015098275243,0.9508036962794519,NA,NA,NA,NA,0.9590059365855202,NA
OID20288,2935,lmer,NA,NA,NA,0.01718512337709235,0.014173936194120202,0.22548705178317388,NA,NA,NA,NA,0.2606163117288325,NA
OID20289,2935,lmer,NA,NA,NA,0.09036532399831519,0.01379541714533248,7.305712837954989e-11,NA,NA,NA,NA,1.3558475317677735e-10,NA
OID20290,2935,lmer,NA,NA,NA,-0.0018205454037043196,0.011200272158277238,0.8708936643437714,NA,NA,NA,NA,0.8900776856212741,NA
OID20291,2935,lmer,NA,NA,NA,0.14666071025996782,0.015870789899327074,6.115050278979989e-20,NA,NA,NA,NA,1.4219802677373516e-19,NA
OID20292,2935,lmer,NA,NA,NA,0.21324485570049928,0.014411397328548806,4.569300935676315e-47,NA,NA,NA,NA,2.45065442843704e-46,NA
OID20293,2935,lmer,NA,NA,NA,-0.048940308443018124,0.011289508378066792,1.5312786188975773e-5,NA,NA,NA,NA,2.4077070484333614e-5,NA
OID20294,2935,lmer,NA,NA,NA,0.2912318427590215,0.016629577041789304,5.681114417013681e-64,NA,NA,NA,NA,8.06111526258786e-63,NA
OID20295,2935,lmer,NA,NA,NA,0.16627085299414715,0.011699112095743293,1.0611436926924492e-43,NA,NA,NA,NA,4.962756821984047e-43,NA
OID20296,2935,lmer,NA,NA,NA,0.10107084748567517,0.01552997916921306,9.623485276941327e-11,NA,NA,NA,NA,1.778094024304646e-10,NA
OID20297,2935,lmer,NA,NA,NA,0.33397859810596986,0.018846807496155152,2.32105885948941e-65,NA,NA,NA,NA,3.515261682014272e-64,NA
OID20298,2935,lmer,NA,NA,NA,0.07364541666251251,0.012609711493633104,6.08378547168027e-9,NA,NA,NA,NA,1.0706143849320548e-8,NA
OID20299,2935,lmer,NA,NA,NA,0.23016298732103901,0.01615275443996372,6.194767036696276e-44,NA,NA,NA,NA,2.9299844738289993e-43,NA
OID20300,2935,lmer,NA,NA,NA,0.1670530219038408,0.015898370440772372,3.6134452478299946e-25,NA,NA,NA,NA,9.422034308124062e-25,NA
OID20301,2935,lmer,NA,NA,NA,0.09374962829321158,0.009946846790913464,1.1710228760726689e-20,NA,NA,NA,NA,2.767097709588045e-20,NA
OID20302,2712,lmer,NA,NA,NA,0.2651977438853163,0.017928684078320135,7.515382137544993e-47,NA,NA,NA,NA,3.994083997826185e-46,NA
OID20303,2935,lmer,NA,NA,NA,0.007941714510487086,0.019179657556798027,0.6788677728293326,NA,NA,NA,NA,0.7148164625288687,NA
OID20304,2935,lmer,NA,NA,NA,0.08196766109957945,0.00800157708663754,5.057477501092215e-24,NA,NA,NA,NA,1.2810231140114857e-23,NA
OID20305,2935,lmer,NA,NA,NA,0.318627764069769,0.020055837518382625,1.3230089819504914e-53,NA,NA,NA,NA,1.0312414011310098e-52,NA
OID20306,2935,lmer,NA,NA,NA,0.04430219636164699,0.015180758946705805,0.0035591163639497707,NA,NA,NA,NA,0.00497289537850152,NA
OID20307,2935,lmer,NA,NA,NA,0.10391655990908714,0.015130081167576682,8.683668323669053e-12,NA,NA,NA,NA,1.6622372305228973e-11,NA
OID20308,2935,lmer,NA,NA,NA,0.09456434465252408,0.010996558750535892,1.611094353439788e-17,NA,NA,NA,NA,3.56220029886876e-17,NA
OID20309,2935,lmer,NA,NA,NA,0.12034049587869837,0.02076276784851546,7.882552071591342e-9,NA,NA,NA,NA,1.3788569542346794e-8,NA
OID20310,2935,lmer,NA,NA,NA,0.18335581929619812,0.015583735548968415,6.134179834593098e-31,NA,NA,NA,NA,1.8465713343476443e-30,NA
OID20311,2935,lmer,NA,NA,NA,0.08746915892249807,0.01761836136543024,7.473413123085224e-7,NA,NA,NA,NA,1.2293070657725442e-6,NA
OID20312,2935,lmer,NA,NA,NA,0.03798149004411067,0.004476957335183204,4.267533455376054e-17,NA,NA,NA,NA,9.32984314888871e-17,NA
OID20313,2935,lmer,NA,NA,NA,0.32615851810501917,0.0199030688638213,1.0275081210175965e-56,NA,NA,NA,NA,9.564988018262531e-56,NA
OID20314,2935,lmer,NA,NA,NA,0.1219853487040662,0.015863263693794726,2.3080617609712077e-14,NA,NA,NA,NA,4.711218245334386e-14,NA
OID20315,2935,lmer,NA,NA,NA,0.03684618986993339,0.01689252163096033,0.029285087692353967,NA,NA,NA,NA,0.037593461275691985,NA
OID20316,2935,lmer,NA,NA,NA,0.21793874125968626,0.01350716384700568,4.228343211562538e-55,NA,NA,NA,NA,3.6458546334505304e-54,NA
OID20317,2935,lmer,NA,NA,NA,0.21030775969218465,0.015713774503230214,3.62629196908092e-39,NA,NA,NA,NA,1.4304522841597206e-38,NA
OID20318,2935,lmer,NA,NA,NA,0.0919711968241214,0.01549530265449505,3.4538920641102154e-9,NA,NA,NA,NA,6.1112145904323e-9,NA
OID20319,2935,lmer,NA,NA,NA,-0.10483554365807352,0.019446927430377733,7.846072098810715e-8,NA,NA,NA,NA,1.3272030523624838e-7,NA
OID20320,2935,lmer,NA,NA,NA,0.10017120863786266,0.011219911585827757,9.719026886337755e-19,NA,NA,NA,NA,2.2056456202457498e-18,NA
OID20321,2935,lmer,NA,NA,NA,0.2345437698981484,0.015504029540488786,5.263207552454489e-49,NA,NA,NA,NA,3.165505283091455e-48,NA
OID20322,2935,lmer,NA,NA,NA,0.2062467647764363,0.017394649363538454,2.215808992737503e-31,NA,NA,NA,NA,6.760761676170899e-31,NA
OID20323,2935,lmer,NA,NA,NA,0.05550485266381831,0.012151350540008548,5.235557826298174e-6,NA,NA,NA,NA,8.339801376713658e-6,NA
OID20324,2935,lmer,NA,NA,NA,0.03093579325336144,0.005707730851177775,6.704667340687125e-8,NA,NA,NA,NA,1.1367600137371501e-7,NA
OID20325,2935,lmer,NA,NA,NA,0.24499602062994275,0.012974010739962023,3.045642407222286e-73,NA,NA,NA,NA,7.809133996763809e-72,NA
OID20326,2935,lmer,NA,NA,NA,0.06496787627954453,0.014731965531374121,1.0893905795538343e-5,NA,NA,NA,NA,1.722168017326045e-5,NA
OID20327,2935,lmer,NA,NA,NA,0.130573914877437,0.01261442708109938,1.7415789306208376e-24,NA,NA,NA,NA,4.465469486144481e-24,NA
OID20328,2935,lmer,NA,NA,NA,0.16364854840921517,0.010613349841930818,1.0363760691769973e-50,NA,NA,NA,NA,6.853681561548332e-50,NA
OID20329,2935,lmer,NA,NA,NA,0.13792304272055456,0.016112782043830164,2.237010997381331e-17,NA,NA,NA,NA,4.934930675732552e-17,NA
OID20330,2935,lmer,NA,NA,NA,-0.04326904369608136,0.015263263094835763,0.004631446027812267,NA,NA,NA,NA,0.0064159794972963305,NA
OID20331,2935,lmer,NA,NA,NA,0.32152764195631717,0.020121915093230167,3.604575471079893e-54,NA,NA,NA,NA,2.9513092722595315e-53,NA
OID20332,2935,lmer,NA,NA,NA,0.20582691622714314,0.015279723104307686,1.2236639619947509e-39,NA,NA,NA,NA,4.940289725014719e-39,NA
OID20333,2935,lmer,NA,NA,NA,0.08071961395748357,0.013443685161073837,2.2854566974253522e-9,NA,NA,NA,NA,4.068446971117116e-9,NA
OID20334,2935,lmer,NA,NA,NA,0.08254258752973605,0.008442695222649399,4.512036176816286e-22,NA,NA,NA,NA,1.0981416939911743e-21,NA
OID20335,2935,lmer,NA,NA,NA,-0.002248594899550457,0.018251213894849162,0.9019592719217062,NA,NA,NA,NA,0.9182956989993547,NA
OID20336,2935,lmer,NA,NA,NA,0.23252912589306352,0.01901885920834579,3.406006799001583e-33,NA,NA,NA,NA,1.1136194489353051e-32,NA
OID20337,2935,lmer,NA,NA,NA,0.09718746876901317,0.016015673149646074,1.5458998303131336e-9,NA,NA,NA,NA,2.762020295846754e-9,NA
OID20338,2398,lmer,NA,NA,NA,0.1596331782931767,0.013869960716416602,1.7819857980154937e-29,NA,NA,NA,NA,5.131767968078116e-29,NA
OID20339,2935,lmer,NA,NA,NA,0.16090939144883526,0.014965535081221509,3.0157933963844055e-26,NA,NA,NA,NA,8.028382602578886e-26,NA
